Season,Team,pointsFor,pointsAgainst,Wins,Losses,Awins,Hwins,Nwins,Hloss,Aloss,Nloss,Seed,SeedNum,BestWin,BestWinSeed,BestWinWin%
2000,1253,2157,1882,22,5,10,11,1,1,1,3,,,1308.0,,0.7
2000,1254,1641,1861,7,19,4,2,1,7,11,1,,,1383.0,,0.5862068965517241
2000,1256,2111,1940,21,8,10,10,1,1,6,1,,,1418.0,13.0,0.75
2000,1257,2095,1899,18,11,4,13,1,2,7,2,Z07,7.0,1393.0,4.0,0.8275862068965517
2000,1259,1833,2099,7,21,1,4,2,7,13,1,,,1373.0,,0.7419354838709677
2000,1260,1853,1954,14,14,1,12,1,3,9,2,,,1454.0,,0.5
2000,1261,2394,1943,26,5,5,15,6,1,3,1,Z04,4.0,1112.0,1.0,0.8125
2000,1263,2285,2075,23,7,9,9,5,1,4,2,,,1174.0,,0.7741935483870968
2000,1264,2080,1998,12,15,4,8,0,4,8,3,,,1310.0,,0.5862068965517241
2000,1265,1963,1954,14,14,5,9,0,4,9,1,,,1373.0,,0.7419354838709677
2000,1266,1757,1742,15,13,3,12,0,4,8,1,,,1111.0,14.0,0.7142857142857143
2000,1267,2253,2107,19,9,5,11,3,2,5,2,,,1245.0,,0.7307692307692307
2000,1268,2539,2222,24,9,4,17,3,1,5,3,Y03,3.0,1181.0,1.0,0.8709677419354839
2000,1269,2097,2007,16,15,7,6,3,6,7,2,,,1233.0,14.0,0.6666666666666666
2000,1270,1771,2060,6,21,2,4,0,8,13,0,,,1419.0,,0.6538461538461539
2000,1271,1919,2115,12,17,5,6,1,5,9,3,,,1214.0,,0.5862068965517241
2000,1272,2187,2165,14,16,3,11,0,6,8,2,,,1274.0,6.0,0.6774193548387096
2000,1273,2083,2240,10,21,5,4,1,6,11,4,,,1407.0,,0.5925925925925926
2000,1274,2125,1914,21,10,8,11,2,4,3,3,X06,6.0,1385.0,2.0,0.7741935483870968
2000,1275,1920,1886,15,15,6,7,2,5,9,1,,,1132.0,,0.75
2000,1276,2125,2231,15,13,3,12,0,5,7,1,,,1245.0,,0.7307692307692307
2000,1277,2459,1961,26,7,6,14,6,0,6,1,Y01,1.0,1326.0,3.0,0.7857142857142857
2000,1278,1965,2045,12,16,1,11,0,4,11,1,,,1263.0,,0.7666666666666667
2000,1279,2080,2053,16,13,2,12,2,3,9,1,,,1120.0,7.0,0.7096774193548387
2000,1280,2168,2113,14,16,2,10,2,4,8,4,,,1261.0,4.0,0.8387096774193549
2000,1281,2232,2084,18,12,5,10,3,5,4,3,X09,9.0,1374.0,,0.7142857142857143
2000,1282,1941,1918,14,13,5,8,1,3,9,1,,,1283.0,,0.6875
2000,1283,2132,2006,22,10,6,12,4,3,5,2,,,1166.0,10.0,0.71875
2000,1284,1624,1702,12,16,5,7,0,5,9,2,,,1192.0,,0.5925925925925926
2000,1285,1879,1829,15,11,6,9,0,4,6,1,,,1369.0,13.0,0.7857142857142857
2000,1286,1689,1796,7,16,0,6,1,3,9,4,,,1451.0,,0.6
2000,1287,1775,1885,6,18,3,3,0,7,11,0,,,1240.0,,0.5925925925925926
2000,1288,1884,2250,5,24,1,4,0,8,15,1,,,1164.0,,0.5
2000,1290,1973,2200,7,21,2,5,0,4,15,2,,,1108.0,,0.6296296296296297
2000,1291,1883,2139,9,20,3,5,1,6,11,3,,,1192.0,,0.5925925925925926
2000,1292,1987,1987,13,13,4,9,0,3,9,1,,,1293.0,,0.7096774193548387
2000,1293,2452,2272,22,9,8,10,4,2,4,3,,,1369.0,13.0,0.7857142857142857
2000,1296,1852,1867,12,15,4,7,1,4,11,0,,,1123.0,11.0,0.7241379310344828
2000,1298,2030,1747,21,6,7,13,1,2,4,0,,,1248.0,15.0,0.7857142857142857
2000,1299,2117,2108,14,14,6,6,2,3,10,1,,,1214.0,,0.5862068965517241
2000,1301,2015,1854,17,12,2,14,1,3,8,1,,,1268.0,3.0,0.7272727272727273
2000,1304,2050,2220,11,19,0,10,1,5,10,4,,,1160.0,,0.5666666666666667
2000,1305,1806,1968,8,20,2,6,0,8,12,0,,,1414.0,,0.46153846153846156
2000,1306,1811,2354,3,25,1,2,0,11,11,3,,,1436.0,,0.5714285714285714
2000,1307,2109,1991,16,13,5,11,0,7,5,1,,,1112.0,1.0,0.8125
2000,1308,2091,1953,21,9,7,12,2,2,6,1,,,1253.0,,0.8148148148148148
2000,1309,1738,1789,11,18,2,7,2,6,11,1,,,1198.0,,0.5172413793103449
2000,1310,2241,2275,17,12,6,10,1,2,10,0,,,1233.0,14.0,0.6666666666666666
2000,1311,1586,1730,9,17,4,5,0,5,11,1,,,1322.0,,0.5357142857142857
2000,1313,2128,2263,12,16,8,4,0,5,8,3,,,1354.0,16.0,0.6060606060606061
2000,1314,2379,2210,18,13,5,7,6,5,5,3,X08,8.0,1158.0,,0.7692307692307693
2000,1317,2040,2389,7,20,1,5,1,7,12,1,,,1308.0,,0.7
2000,1318,1855,2024,7,21,3,4,0,8,12,1,,,1174.0,,0.7741935483870968
2000,1319,2034,1943,18,10,3,12,3,2,8,0,Z15,15.0,1429.0,12.0,0.8275862068965517
2000,1320,1798,1844,14,15,2,10,2,4,10,1,,,1132.0,,0.75
2000,1321,1545,1935,5,25,0,5,0,13,9,3,,,1441.0,,0.44
2000,1322,1846,1897,15,13,5,9,1,2,10,1,,,1358.0,,0.7407407407407407
2000,1323,2287,2214,18,14,3,14,1,4,7,3,,,1326.0,3.0,0.7857142857142857
2000,1324,2081,2180,12,17,6,6,0,5,10,2,,,1381.0,,0.5185185185185185
2000,1325,2386,2255,20,13,5,11,4,2,8,3,,,1245.0,,0.7307692307692307
2000,1326,2033,1716,22,6,7,15,0,2,3,1,X03,3.0,1277.0,1.0,0.7878787878787878
2000,1328,2410,2001,26,6,6,13,7,2,3,1,Z03,3.0,1235.0,2.0,0.8666666666666667
2000,1329,2201,1776,23,6,6,16,1,1,3,2,W03,3.0,1328.0,3.0,0.8125
2000,1330,1942,1994,11,19,3,7,1,5,12,2,,,1206.0,,0.6333333333333333
2000,1331,2076,2130,12,17,3,7,2,4,9,4,,,1409.0,7.0,0.8787878787878788
2000,1332,2104,1923,21,7,8,11,2,3,4,0,W07,7.0,1112.0,1.0,0.8125
2000,1333,1843,1898,11,16,2,7,2,7,8,1,,,1112.0,1.0,0.8125
2000,1334,1742,1819,10,18,3,6,1,6,11,1,,,1337.0,11.0,0.75
2000,1335,1884,1674,21,7,9,11,1,2,4,1,W13,13.0,1248.0,15.0,0.7857142857142857
2000,1336,2205,2165,15,15,2,10,3,4,10,1,,,1326.0,3.0,0.7857142857142857
2000,1337,2337,2017,24,8,9,12,3,2,4,2,W11,11.0,1253.0,,0.8148148148148148
2000,1338,1864,1876,13,15,3,10,0,7,7,1,,,1111.0,14.0,0.7142857142857143
2000,1339,1546,1690,7,18,1,6,0,5,12,1,,,1362.0,,0.6666666666666666
2000,1340,1918,1926,12,14,5,6,1,5,7,2,,,1169.0,,0.6551724137931034
2000,1341,2008,2303,6,21,2,3,1,6,14,1,,,1411.0,,0.48
2000,1343,1719,1533,18,10,7,10,1,2,5,3,,,1158.0,,0.7692307692307693
2000,1344,1805,1928,10,19,3,7,0,9,7,3,,,1274.0,6.0,0.6774193548387096
2000,1345,2146,1915,20,9,7,12,1,2,4,3,Z06,6.0,1277.0,1.0,0.7878787878787878
2000,1346,1977,2001,17,10,7,9,1,3,7,0,,,1383.0,,0.5862068965517241
2000,1347,1961,1909,17,10,8,8,1,1,8,1,,,1457.0,14.0,0.6923076923076923
2000,1348,1869,2297,5,25,2,1,2,10,12,3,,,1156.0,,0.5172413793103449
2000,1349,1438,1755,3,22,0,3,0,7,13,2,,,1298.0,,0.7777777777777778
2000,1350,2011,1892,18,12,7,8,3,6,5,1,,,1253.0,,0.8148148148148148
2000,1351,2116,2113,16,14,6,8,2,4,9,1,,,1174.0,,0.7741935483870968
2000,1352,2027,1969,17,12,7,8,2,3,6,3,,,1148.0,15.0,0.8333333333333334
2000,1353,2113,2033,15,15,4,8,3,5,6,4,,,1373.0,,0.7419354838709677
2000,1354,2321,2337,20,13,8,8,4,3,9,1,X16,16.0,1126.0,,0.5
2000,1356,2195,2061,19,12,6,10,3,3,7,2,,,1369.0,13.0,0.7857142857142857
2000,1357,1854,2315,3,25,0,3,0,11,14,0,,,1346.0,,0.6296296296296297
2000,1358,1924,1797,20,7,8,10,2,1,5,1,,,1419.0,,0.6538461538461539
2000,1359,2092,1808,20,9,6,9,5,2,6,1,Y13,13.0,1385.0,2.0,0.7741935483870968
2000,1360,1956,1764,19,9,7,10,2,2,5,2,,,1211.0,10.0,0.75
2000,1361,1672,2040,4,23,0,4,0,10,13,0,,,1354.0,16.0,0.6060606060606061
2000,1362,1916,1766,18,9,8,10,0,4,5,0,,,1201.0,9.0,0.7272727272727273
2000,1363,1520,1593,11,15,3,7,1,3,9,3,,,1374.0,,0.7142857142857143
2000,1364,1724,1701,12,14,5,7,0,5,9,0,,,1414.0,,0.46153846153846156
2000,1365,1980,1974,18,12,6,10,2,4,6,2,,,1139.0,12.0,0.7666666666666667
2000,1368,1468,1664,8,17,3,5,0,6,11,0,,,1358.0,,0.7407407407407407
2000,1369,1947,1744,22,6,7,12,3,1,5,0,Z13,13.0,1293.0,,0.7096774193548387
2000,1371,2090,1914,20,9,5,13,2,4,2,3,W10,10.0,1393.0,4.0,0.8275862068965517
2000,1372,1659,1855,4,21,3,1,0,12,9,0,,,1311.0,,0.34615384615384615
2000,1373,2693,2499,23,8,7,15,1,2,4,2,,,1233.0,14.0,0.6666666666666666
2000,1374,2144,1948,20,8,7,12,1,2,5,1,,,1298.0,,0.7777777777777778
2000,1375,2083,1976,20,10,7,12,1,2,7,1,,,1418.0,13.0,0.75
2000,1376,2190,2152,15,17,2,10,3,6,8,3,,,1397.0,4.0,0.7931034482758621
2000,1378,2335,2181,17,13,4,12,1,2,9,2,,,1408.0,,0.6666666666666666
2000,1379,1921,1883,17,12,5,9,3,4,7,1,,,1418.0,13.0,0.75
2000,1380,2010,2006,16,11,6,8,2,2,8,1,,,1108.0,,0.6296296296296297
2000,1381,1944,1921,14,13,2,10,2,1,11,1,,,1285.0,,0.5769230769230769
2000,1382,2056,1922,21,9,6,11,4,2,7,0,Y12,12.0,1396.0,2.0,0.8387096774193549
2000,1383,2230,2176,17,12,7,7,3,4,7,1,,,1233.0,14.0,0.6666666666666666
2000,1384,1805,1904,10,18,3,7,0,6,11,1,,,1464.0,,0.4074074074074074
2000,1385,2296,2054,24,7,8,16,0,1,5,1,Z02,2.0,1181.0,1.0,0.8709677419354839
2000,1386,2043,2051,13,16,4,6,3,7,9,0,,,1396.0,2.0,0.8387096774193549
2000,1387,2079,2056,19,13,2,13,4,3,9,1,Y09,9.0,1153.0,2.0,0.9032258064516129
2000,1388,1635,1894,7,20,1,6,0,5,14,1,,,1460.0,,0.39285714285714285
2000,1389,1958,2210,5,23,1,4,0,9,13,1,,,1351.0,,0.5333333333333333
2000,1390,2238,1694,25,3,10,11,4,2,1,0,X01,1.0,1181.0,1.0,0.8709677419354839
2000,1391,1834,1934,12,15,7,5,0,5,8,2,,,1407.0,,0.5925925925925926
2000,1392,1450,1835,5,21,3,2,0,8,11,2,,,1162.0,,0.46153846153846156
2000,1393,2211,1843,24,5,7,17,0,1,3,1,Y04,4.0,1385.0,2.0,0.7741935483870968
2000,1395,2712,2616,17,14,4,12,1,5,6,3,,,1374.0,,0.7142857142857143
2000,1396,2122,1694,26,5,9,16,1,0,4,1,W02,2.0,1153.0,2.0,0.9032258064516129
2000,1397,2330,1998,23,6,8,14,1,2,2,2,X04,4.0,1261.0,4.0,0.8387096774193549
2000,1398,1964,2297,7,22,1,5,1,5,14,3,,,1369.0,13.0,0.7857142857142857
2000,1399,2040,1945,14,12,5,9,0,2,10,0,,,1122.0,,0.6153846153846154
2000,1400,2316,1970,23,8,6,13,4,1,6,1,Z05,5.0,1328.0,3.0,0.8125
2000,1401,1825,2086,8,20,1,5,2,7,12,1,,,1329.0,3.0,0.7931034482758621
2000,1402,1810,1863,10,17,4,5,1,6,9,2,,,1360.0,,0.6785714285714286
2000,1403,1873,1937,11,16,3,8,0,6,9,1,,,1418.0,13.0,0.75
2000,1404,1838,2056,8,19,2,6,0,5,14,0,,,1369.0,13.0,0.7857142857142857
2000,1405,2197,2131,18,13,7,8,3,3,7,3,,,1132.0,,0.75
2000,1406,1901,1937,11,17,6,5,0,7,9,1,,,1248.0,15.0,0.7857142857142857
2000,1407,2006,1934,16,11,4,11,1,1,8,2,,,1359.0,13.0,0.6896551724137931
2000,1408,2042,1968,20,10,4,15,1,2,7,1,,,1374.0,,0.7142857142857143
2000,1409,2681,2073,29,4,11,13,5,1,3,0,X07,7.0,1397.0,4.0,0.7931034482758621
2000,1410,1655,1841,9,14,2,7,0,3,11,0,,,1320.0,,0.4827586206896552
2000,1411,1792,1772,12,13,7,4,1,5,6,2,,,1380.0,,0.5925925925925926
2000,1412,2053,2096,14,14,1,12,1,2,10,2,,,1201.0,9.0,0.7272727272727273
2000,1414,1702,1773,12,14,4,7,1,5,8,1,,,1383.0,,0.5862068965517241
2000,1416,2184,2234,13,18,4,8,1,5,9,4,,,1359.0,13.0,0.6896551724137931
2000,1417,2266,2114,19,11,4,13,2,4,6,1,Y06,6.0,1390.0,1.0,0.8928571428571429
2000,1418,2296,2161,24,8,9,11,4,2,4,2,X13,13.0,1373.0,,0.7419354838709677
2000,1419,2014,1912,17,9,7,10,0,3,6,0,,,1359.0,13.0,0.6896551724137931
2000,1420,1784,1814,10,18,6,4,0,7,9,2,,,1192.0,,0.5925925925925926
2000,1421,1998,2226,10,19,1,9,0,4,15,0,,,1457.0,14.0,0.6923076923076923
2000,1422,1919,1961,14,13,6,8,0,3,9,1,,,1457.0,14.0,0.6923076923076923
2000,1423,1816,1717,18,12,4,11,3,0,11,1,X15,15.0,1139.0,12.0,0.7666666666666667
2000,1424,2486,2235,23,7,6,16,1,2,4,1,X10,10.0,1428.0,8.0,0.7142857142857143
2000,1425,2342,2180,16,14,4,10,2,3,8,3,,,1112.0,1.0,0.8125
2000,1426,1936,1907,13,12,6,7,0,5,7,0,,,1322.0,,0.5357142857142857
2000,1427,1803,1798,12,12,5,7,0,3,9,0,,,1358.0,,0.7407407407407407
2000,1428,2002,1757,20,8,4,15,1,0,7,1,Y08,8.0,1429.0,12.0,0.8275862068965517
2000,1429,2007,1791,24,5,9,12,3,1,3,1,X12,12.0,1253.0,,0.8148148148148148
2000,1431,2158,2082,13,15,2,11,0,6,9,0,,,1201.0,9.0,0.7272727272727273
2000,1433,1957,2043,14,14,2,12,0,4,10,0,,,1241.0,,0.6896551724137931
2000,1434,1833,1782,16,12,3,9,4,1,8,3,Y16,16.0,1381.0,,0.5185185185185185
2000,1435,2175,2007,19,10,5,13,1,3,6,1,,,1261.0,4.0,0.8387096774193549
2000,1436,2005,2048,16,12,7,9,0,2,9,1,,,1220.0,14.0,0.8
2000,1437,2169,2135,19,12,4,12,3,2,9,1,,,1248.0,15.0,0.7857142857142857
2000,1438,2415,2223,19,11,5,11,3,2,7,2,,,1268.0,3.0,0.7272727272727273
2000,1439,1997,1980,16,15,4,9,3,4,9,2,,,1418.0,13.0,0.75
2000,1440,1690,1995,2,23,0,1,1,9,13,1,,,1111.0,14.0,0.7142857142857143
2000,1441,1880,2017,11,14,4,6,1,3,10,1,,,1158.0,,0.7692307692307693
2000,1442,1776,1974,6,22,2,2,2,8,12,2,,,1434.0,16.0,0.5714285714285714
2000,1443,1995,2069,11,18,3,7,1,3,12,3,,,1293.0,,0.7096774193548387
2000,1444,2044,2191,10,18,3,7,0,5,12,1,,,1132.0,,0.75
2000,1447,2002,1985,10,16,4,5,1,5,11,0,,,1148.0,15.0,0.8333333333333334
2000,1448,2148,2011,17,14,5,10,2,4,6,4,,,1396.0,2.0,0.8387096774193549
2000,1449,1895,2113,9,20,5,4,0,8,10,2,,,1332.0,7.0,0.75
2000,1450,1778,2046,6,22,1,5,0,8,12,2,,,1380.0,,0.5925925925925926
2000,1451,1902,1864,15,10,5,8,2,3,6,1,,,1429.0,12.0,0.8275862068965517
2000,1452,1974,2012,14,14,4,9,1,6,7,1,,,1132.0,,0.75
2000,1453,1699,1735,14,16,1,11,2,3,11,2,,,1111.0,14.0,0.7142857142857143
2000,1454,1964,1950,14,14,3,9,2,3,10,1,,,1178.0,,0.6
2000,1455,1854,1892,11,17,1,9,1,6,10,1,,,1283.0,,0.6875
2000,1456,1830,1955,10,17,1,8,1,4,12,1,,,1206.0,,0.6333333333333333
2000,1457,1873,1677,18,8,7,10,1,1,7,0,Z14,14.0,1347.0,,0.6296296296296297
2000,1458,1859,1731,18,13,5,11,2,3,9,1,Z08,8.0,1396.0,2.0,0.8387096774193549
2000,1459,1917,2050,12,16,2,8,2,1,14,1,,,1204.0,,0.5555555555555556
2000,1460,1717,1859,11,17,0,11,0,3,13,1,,,1277.0,1.0,0.7878787878787878
2000,1461,2457,2336,18,12,4,12,2,1,9,2,,,1424.0,10.0,0.7666666666666667
2000,1462,2350,2146,20,11,3,14,3,1,8,2,,,1153.0,2.0,0.9032258064516129
2000,1463,1585,1781,7,20,1,6,0,5,13,2,,,1343.0,,0.6428571428571429
2000,1464,1784,1903,11,16,5,5,1,6,8,2,,,1434.0,16.0,0.5714285714285714
2001,1102,1667,1828,8,21,1,6,1,9,11,1,,,1307.0,,0.6
2001,1103,1901,2034,12,16,4,8,0,5,9,2,,,1245.0,13.0,0.7096774193548387
2001,1104,2378,2115,21,10,1,16,4,1,7,2,,,1279.0,3.0,0.7741935483870968
2001,1105,1963,2008,16,11,5,10,1,2,9,0,,,1290.0,,0.64
2001,1106,1896,1729,20,7,7,10,3,1,5,1,Z16,16.0,1375.0,,0.6666666666666666
2001,1107,1693,1948,5,20,1,3,1,9,11,0,,,1217.0,,0.5384615384615384
2001,1108,2244,2280,15,15,6,8,1,2,10,3,,,1290.0,,0.64
2001,1110,1579,1782,7,20,1,6,0,7,13,0,,,1423.0,,0.6551724137931034
2001,1111,1782,2003,9,19,4,5,0,7,9,3,,,1154.0,,0.5
2001,1112,2350,1921,22,7,7,13,2,2,5,0,Y02,2.0,1390.0,1.0,0.9285714285714286
2001,1113,2121,2060,13,16,2,10,1,7,8,1,,,1381.0,14.0,0.8148148148148148
2001,1114,1714,1643,14,11,6,7,1,3,8,0,,,1309.0,,0.5555555555555556
2001,1115,1662,2282,2,25,0,2,0,8,17,0,,,1290.0,,0.64
2001,1116,2415,2089,20,10,3,16,1,2,7,1,X07,7.0,1246.0,2.0,0.7096774193548387
2001,1117,1998,2039,15,13,6,7,2,4,8,1,,,1375.0,,0.6666666666666666
2001,1119,1767,1969,7,18,2,5,0,7,10,1,,,1221.0,15.0,0.7586206896551724
2001,1120,2356,2201,17,13,2,13,2,5,6,2,,,1379.0,,0.7241379310344828
2001,1122,2339,2257,20,10,6,9,5,1,8,1,,,1429.0,12.0,0.8214285714285714
2001,1123,1929,1850,16,12,7,7,2,6,5,1,,,1245.0,13.0,0.7096774193548387
2001,1124,1959,1809,17,11,3,12,2,3,7,1,,,1235.0,2.0,0.8275862068965517
2001,1125,1701,1800,9,14,3,5,1,2,11,1,,,1391.0,,0.5555555555555556
2001,1126,1521,1707,7,18,1,5,1,6,11,1,,,1164.0,,0.4642857142857143
2001,1129,2078,2092,15,14,5,9,1,2,9,3,,,1429.0,12.0,0.8214285714285714
2001,1130,2324,1927,25,4,6,16,3,0,4,0,W03,3.0,1221.0,15.0,0.7586206896551724
2001,1131,1913,1898,14,14,5,8,1,4,9,1,,,1220.0,13.0,0.8666666666666667
2001,1132,1983,1967,13,14,5,8,0,4,9,1,,,1267.0,,0.64
2001,1133,1915,1854,18,11,3,12,3,1,8,2,,,1166.0,10.0,0.7741935483870968
2001,1135,1968,2026,15,12,5,10,0,2,10,0,,,1263.0,,0.6071428571428571
2001,1137,1742,1902,12,15,4,7,1,4,11,0,,,1420.0,,0.6206896551724138
2001,1138,1873,2145,4,24,0,3,1,10,13,1,,,1275.0,,0.5151515151515151
2001,1139,1954,1692,21,7,6,12,3,1,6,0,Y10,10.0,1183.0,15.0,0.6785714285714286
2001,1140,2181,1917,23,8,4,14,5,0,6,2,X12,12.0,1429.0,12.0,0.8214285714285714
2001,1141,1820,1795,18,8,7,11,0,1,6,1,,,1405.0,,0.6774193548387096
2001,1142,1582,1727,5,16,2,3,0,7,8,1,,,1186.0,,0.5769230769230769
2001,1143,2234,2046,20,10,5,14,1,3,7,0,Z08,8.0,1417.0,4.0,0.7241379310344828
2001,1144,1819,2082,7,21,3,4,0,7,13,1,,,1239.0,,0.6
2001,1145,2395,2317,20,11,7,12,1,3,8,0,,,1233.0,14.0,0.6774193548387096
2001,1147,1245,1476,4,16,0,4,0,2,13,1,,,1256.0,,0.5714285714285714
2001,1148,2050,2011,14,14,6,8,0,5,7,2,,,1284.0,16.0,0.7
2001,1149,1643,1879,7,19,2,4,1,6,10,3,,,1457.0,16.0,0.6153846153846154
2001,1150,2452,2232,21,10,7,10,4,2,7,1,Y09,9.0,1431.0,,0.7241379310344828
2001,1151,2004,1957,15,13,3,10,2,2,9,2,,,1122.0,,0.6666666666666666
2001,1152,1697,2071,4,23,2,2,0,9,13,1,,,1237.0,,0.3333333333333333
2001,1153,2371,2114,23,9,7,11,5,3,5,1,X05,5.0,1379.0,,0.7241379310344828
2001,1154,1585,1607,12,12,2,8,2,2,9,1,,,1158.0,,0.7407407407407407
2001,1155,2298,2471,12,19,1,9,2,7,9,3,,,1314.0,2.0,0.8064516129032258
2001,1156,2030,2015,17,13,5,10,2,2,8,3,,,1178.0,,0.6774193548387096
2001,1157,1984,2173,8,20,2,6,0,7,12,1,,,1154.0,,0.5
2001,1158,1794,1627,20,7,6,11,3,0,4,3,,,1350.0,,0.7777777777777778
2001,1159,1741,1809,10,15,4,6,0,3,10,2,,,1217.0,,0.5384615384615384
2001,1160,2340,2182,14,15,5,8,1,7,6,2,,,1329.0,11.0,0.6785714285714286
2001,1161,1751,1669,13,13,2,8,3,3,8,2,,,1140.0,12.0,0.7419354838709677
2001,1162,1414,1496,10,15,2,8,0,3,12,0,,,1343.0,15.0,0.6
2001,1163,2138,1992,18,11,1,16,1,1,8,2,,,1130.0,3.0,0.8620689655172413
2001,1164,1806,1880,13,15,4,7,2,5,9,1,,,1106.0,16.0,0.7407407407407407
2001,1165,1603,1782,6,20,3,3,0,8,9,3,,,1343.0,15.0,0.6
2001,1166,2269,1955,24,7,7,14,3,0,5,2,W10,10.0,1209.0,11.0,0.8620689655172413
2001,1168,1456,1782,3,22,2,1,0,11,10,1,,,1142.0,,0.23809523809523808
2001,1169,2404,2209,20,9,8,11,1,1,6,2,Y13,13.0,1417.0,4.0,0.7241379310344828
2001,1170,1627,1903,3,21,0,3,0,8,13,0,,,1286.0,,0.5172413793103449
2001,1171,1650,1833,7,19,2,5,0,7,11,1,,,1343.0,15.0,0.6
2001,1172,1932,2080,12,17,2,7,3,4,9,4,,,1158.0,,0.7407407407407407
2001,1173,2237,2122,19,12,6,10,3,5,6,1,,,1462.0,11.0,0.75
2001,1174,2252,2014,20,10,7,12,1,2,8,0,,,1220.0,13.0,0.8666666666666667
2001,1175,1785,1901,13,15,5,8,0,3,11,1,,,1271.0,,0.42857142857142855
2001,1176,1712,1868,8,18,4,4,0,9,8,1,,,1114.0,,0.56
2001,1177,1988,2063,10,18,2,7,1,8,8,2,,,1386.0,9.0,0.8064516129032258
2001,1178,2174,1996,21,10,6,12,3,0,7,3,,,1139.0,10.0,0.75
2001,1179,1965,1936,12,16,2,10,0,5,10,1,,,1229.0,,0.7241379310344828
2001,1180,2025,1988,15,12,5,9,1,2,9,1,,,1284.0,16.0,0.7
2001,1181,3017,2329,29,4,9,13,7,2,1,1,W01,1.0,1130.0,3.0,0.8620689655172413
2001,1182,2116,2329,9,21,0,7,2,6,12,3,,,1423.0,,0.6551724137931034
2001,1183,2315,2190,19,9,5,11,3,0,9,0,Y15,15.0,1122.0,,0.6666666666666666
2001,1184,1655,1905,4,19,1,3,0,7,12,0,,,1404.0,,0.28
2001,1185,1672,1970,3,25,0,3,0,11,14,0,,,1237.0,,0.3333333333333333
2001,1186,1820,1799,15,11,7,6,2,4,7,0,,,1169.0,13.0,0.6896551724137931
2001,1187,1879,1907,13,13,3,9,1,3,10,0,,,1350.0,,0.7777777777777778
2001,1189,1702,1938,7,20,1,5,1,5,14,1,,,1172.0,,0.41379310344827586
2001,1190,1751,1674,15,10,7,8,0,2,7,1,,,1158.0,,0.7407407407407407
2001,1191,1983,2083,13,16,3,10,0,4,9,3,,,1166.0,10.0,0.7741935483870968
2001,1192,1919,2002,13,15,6,7,0,4,10,1,,,1284.0,16.0,0.7
2001,1193,2069,2151,12,16,6,5,1,5,9,2,,,1145.0,,0.6451612903225806
2001,1194,1991,2347,7,22,3,3,1,9,11,2,,,1407.0,,0.6
2001,1196,2386,1950,23,6,8,14,1,2,3,1,Z03,3.0,1211.0,12.0,0.7931034482758621
2001,1197,1878,2230,6,22,1,5,0,9,12,1,,,1106.0,16.0,0.7407407407407407
2001,1198,1650,1887,7,21,2,4,1,10,10,1,,,1256.0,,0.5714285714285714
2001,1199,2006,2232,8,21,2,5,1,10,8,3,,,1268.0,3.0,0.6774193548387096
2001,1200,2150,2287,12,17,2,8,2,6,10,1,,,1233.0,14.0,0.6774193548387096
2001,1201,2542,2191,25,6,6,17,2,1,4,1,Z09,9.0,1431.0,,0.7241379310344828
2001,1202,1615,1657,9,16,4,5,0,6,10,0,,,1422.0,16.0,0.6206896551724138
2001,1203,2470,2404,14,18,2,9,3,6,9,3,,,1462.0,11.0,0.75
2001,1204,2107,2137,13,15,5,6,2,4,10,1,,,1158.0,,0.7407407407407407
2001,1206,2047,1880,18,11,6,10,2,1,9,1,X14,14.0,1350.0,,0.7777777777777778
2001,1207,2369,2034,23,7,7,13,3,3,3,1,X10,10.0,1393.0,5.0,0.75
2001,1208,2189,2188,16,14,5,9,2,4,7,3,W08,8.0,1196.0,3.0,0.7931034482758621
2001,1209,2336,2040,25,4,10,13,2,0,4,0,X11,11.0,1169.0,13.0,0.6896551724137931
2001,1210,2207,2121,17,12,3,12,2,3,8,1,X08,8.0,1417.0,4.0,0.7241379310344828
2001,1211,2394,2005,23,6,9,12,2,1,5,0,Z12,12.0,1337.0,,0.7241379310344828
2001,1212,1973,2225,8,18,3,5,0,4,14,0,,,1290.0,,0.64
2001,1214,2353,2113,24,6,11,10,3,1,5,0,X15,15.0,1354.0,,0.59375
2001,1216,1821,2130,4,24,1,3,0,11,12,1,,,1406.0,,0.41379310344827586
2001,1217,1864,1822,14,12,4,10,0,3,9,0,,,1135.0,,0.5555555555555556
2001,1218,2185,2186,17,13,2,13,2,5,8,0,Y12,12.0,1201.0,9.0,0.8064516129032258
2001,1219,1493,1750,5,20,0,5,0,5,15,0,,,1421.0,,0.5
2001,1220,2209,1868,26,4,11,12,3,1,2,1,W13,13.0,1174.0,,0.6666666666666666
2001,1221,1966,1796,22,7,9,13,0,1,6,0,W15,15.0,1298.0,,0.5862068965517241
2001,1222,1897,2078,9,20,1,6,2,7,12,1,,,1150.0,9.0,0.6774193548387096
2001,1224,1914,2181,10,18,4,6,0,4,12,2,,,1354.0,,0.59375
2001,1225,1558,1862,4,21,1,3,0,9,12,0,,,1286.0,,0.5172413793103449
2001,1226,1929,1947,12,14,5,6,1,6,6,2,,,1169.0,13.0,0.6896551724137931
2001,1227,1901,2002,11,17,2,9,0,6,10,1,,,1460.0,,0.6071428571428571
2001,1228,2389,2041,24,7,7,13,4,0,4,3,Y01,1.0,1277.0,1.0,0.8571428571428571
